Frame,Visibility,X,Y,Time
3956,1,676,146,00:02:11.866666666666674
3957,1,676,155,00:02:11.900000000000006
3958,1,673,163,00:02:11.933333333333337
3959,1,673,176,00:02:11.966666666666669
3960,1,671,188,00:02:12.0
3961,1,670,201,00:02:12.033333333333331
3962,1,668,218,00:02:12.066666666666663
3963,1,666,236,00:02:12.099999999999994
3964,1,666,253,00:02:12.133333333333326
3965,1,665,276,00:02:12.166666666666657
3966,1,661,292,00:02:12.199999999999989
3967,1,663,316,00:02:12.23333333333332
3968,1,663,266,00:02:12.266666666666652
3969,1,670,232,00:02:12.300000000000011
3970,1,675,211,00:02:12.333333333333343
3971,1,676,195,00:02:12.366666666666674
3972,1,677,182,00:02:12.400000000000006
3973,1,678,173,00:02:12.433333333333337
3974,1,680,166,00:02:12.466666666666669
3975,1,681,163,00:02:12.5
3976,1,681,158,00:02:12.533333333333331
3977,1,683,156,00:02:12.566666666666663
3978,1,683,156,00:02:12.599999999999994
3979,1,686,156,00:02:12.633333333333326
3980,1,686,153,00:02:12.666666666666657
3981,1,686,156,00:02:12.699999999999989
3982,1,686,157,00:02:12.73333333333332
3983,1,687,160,00:02:12.766666666666652
3984,1,688,161,00:02:12.800000000000011
3985,1,688,166,00:02:12.833333333333343
3986,1,690,168,00:02:12.866666666666674
3987,1,691,171,00:02:12.900000000000006
3988,1,691,176,00:02:12.933333333333337
3989,1,691,181,00:02:12.966666666666669
3990,1,691,186,00:02:13.0
3991,1,692,191,00:02:13.033333333333331
3992,1,693,197,00:02:13.066666666666663
3993,1,693,203,00:02:13.099999999999994
3994,1,696,211,00:02:13.133333333333326
3995,1,696,216,00:02:13.166666666666657
3996,1,696,222,00:02:13.199999999999989
3997,1,698,231,00:02:13.23333333333332
3998,1,698,238,00:02:13.266666666666652
3999,1,698,246,00:02:13.300000000000011
4000,1,701,253,00:02:13.333333333333343
4001,1,701,261,00:02:13.366666666666674
4002,1,701,270,00:02:13.400000000000006
4003,1,701,278,00:02:13.433333333333337
4004,1,703,286,00:02:13.466666666666669
4005,1,703,296,00:02:13.5
4006,1,705,303,00:02:13.533333333333331
4007,1,706,311,00:02:13.566666666666663
4008,1,706,321,00:02:13.599999999999994
4009,1,706,331,00:02:13.633333333333326
4010,1,706,338,00:02:13.666666666666657
4011,1,706,348,00:02:13.699999999999989
4012,1,706,356,00:02:13.73333333333332
4013,1,708,365,00:02:13.766666666666652
4014,1,711,345,00:02:13.800000000000011
4015,1,715,328,00:02:13.833333333333343
4016,1,716,311,00:02:13.866666666666674
4017,1,721,298,00:02:13.900000000000006
4018,1,723,286,00:02:13.933333333333337
4019,1,726,273,00:02:13.966666666666669
4020,1,728,261,00:02:14.0
4021,1,731,251,00:02:14.033333333333331
4022,1,733,242,00:02:14.066666666666663
4023,1,736,233,00:02:14.099999999999994
4024,1,737,226,00:02:14.133333333333326
4025,1,741,221,00:02:14.166666666666657
4026,1,743,216,00:02:14.199999999999989
4027,1,746,208,00:02:14.23333333333332
4028,1,746,206,00:02:14.266666666666652
4029,1,748,203,00:02:14.300000000000011
4030,1,751,201,00:02:14.333333333333343
4031,1,755,201,00:02:14.366666666666674
4032,1,756,201,00:02:14.400000000000006
4033,1,758,202,00:02:14.433333333333337
4034,1,761,206,00:02:14.466666666666669
4035,1,763,208,00:02:14.5
4036,1,766,215,00:02:14.533333333333331
4037,1,767,221,00:02:14.566666666666663
4038,1,768,231,00:02:14.599999999999994
4039,1,770,240,00:02:14.633333333333326
4040,1,772,251,00:02:14.666666666666657
4041,1,775,262,00:02:14.699999999999989
4042,1,775,277,00:02:14.73333333333332
4043,1,781,258,00:02:14.766666666666652
4044,1,783,243,00:02:14.800000000000011
4045,1,786,237,00:02:14.833333333333343
4046,1,790,231,00:02:14.866666666666674
4047,1,790,223,00:02:14.900000000000006
4048,1,788,220,00:02:14.933333333333337
4049,1,787,220,00:02:14.966666666666669
4050,1,791,223,00:02:15.0
4051,1,795,226,00:02:15.033333333333331
4052,1,796,226,00:02:15.066666666666663
4053,1,796,226,00:02:15.099999999999994
4054,1,797,231,00:02:15.133333333333326
4055,1,798,233,00:02:15.166666666666657
4056,1,798,236,00:02:15.199999999999989
4057,1,801,241,00:02:15.23333333333332
4058,1,801,246,00:02:15.266666666666652
4059,1,801,251,00:02:15.300000000000011
4060,1,802,256,00:02:15.333333333333343
4061,1,803,263,00:02:15.366666666666674
4062,1,803,268,00:02:15.400000000000006
4063,1,803,275,00:02:15.433333333333337
4064,1,806,281,00:02:15.466666666666669
4065,1,806,288,00:02:15.5
4066,1,806,296,00:02:15.533333333333331
4067,1,806,303,00:02:15.566666666666663
4068,1,806,311,00:02:15.599999999999994
4069,1,806,321,00:02:15.633333333333326
4070,1,808,327,00:02:15.666666666666657
4071,1,808,336,00:02:15.699999999999989
4072,1,810,346,00:02:15.73333333333332
4073,1,808,353,00:02:15.766666666666652
4074,1,811,362,00:02:15.800000000000011
4075,1,811,373,00:02:15.833333333333343
4076,1,811,381,00:02:15.866666666666674
4077,1,811,391,00:02:15.900000000000006
4078,1,811,401,00:02:15.933333333333337
4079,1,812,405,00:02:15.966666666666669
4080,1,803,378,00:02:16.0
4081,1,798,356,00:02:16.03333333333333
4082,1,793,338,00:02:16.066666666666663
4083,1,787,321,00:02:16.099999999999994
4084,1,783,306,00:02:16.133333333333326
4085,1,780,292,00:02:16.166666666666657
4086,1,776,280,00:02:16.19999999999999
4087,1,771,268,00:02:16.23333333333332
4088,1,767,256,00:02:16.26666666666665
4089,1,763,246,00:02:16.30000000000001
4090,1,758,236,00:02:16.333333333333343
4091,1,756,228,00:02:16.366666666666674
4092,1,751,221,00:02:16.400000000000006
4093,1,746,216,00:02:16.433333333333337
4094,1,743,208,00:02:16.46666666666667
4095,1,738,206,00:02:16.5
4096,1,736,201,00:02:16.53333333333333
4097,1,731,198,00:02:16.566666666666663
4098,1,726,196,00:02:16.599999999999994
4099,1,722,196,00:02:16.633333333333326
4100,1,718,196,00:02:16.666666666666657
4101,1,713,197,00:02:16.69999999999999
4102,1,708,201,00:02:16.73333333333332
4103,1,703,203,00:02:16.76666666666665
4104,1,701,208,00:02:16.80000000000001
4105,1,696,215,00:02:16.833333333333343
4106,1,691,221,00:02:16.866666666666674
4107,1,686,230,00:02:16.900000000000006
4108,1,681,238,00:02:16.933333333333337
4109,1,677,250,00:02:16.96666666666667
4110,1,673,261,00:02:17.0
4111,1,668,276,00:02:17.03333333333333
4112,1,663,288,00:02:17.066666666666663
4113,1,661,302,00:02:17.099999999999994
4114,1,673,275,00:02:17.133333333333326
4115,1,683,237,00:02:17.166666666666657
4116,1,696,218,00:02:17.19999999999999
4117,1,703,202,00:02:17.23333333333332
4118,1,708,191,00:02:17.26666666666665
4119,1,713,181,00:02:17.30000000000001
4120,1,718,176,00:02:17.333333333333343
4121,1,721,171,00:02:17.366666666666674
4122,1,723,168,00:02:17.400000000000006
4123,1,726,166,00:02:17.433333333333337
4124,1,731,165,00:02:17.46666666666667
4125,1,731,165,00:02:17.5
4126,1,733,165,00:02:17.53333333333333
4127,1,736,166,00:02:17.566666666666663
4128,1,736,166,00:02:17.599999999999994
4129,1,738,168,00:02:17.633333333333326
4130,1,741,171,00:02:17.666666666666657
4131,1,741,172,00:02:17.69999999999999
4132,1,743,176,00:02:17.73333333333332
4133,1,746,180,00:02:17.76666666666665
4134,1,746,183,00:02:17.80000000000001
4135,1,748,187,00:02:17.833333333333343
4136,1,750,192,00:02:17.866666666666674
4137,1,751,196,00:02:17.900000000000006
4138,1,751,201,00:02:17.933333333333337
4139,1,753,206,00:02:17.96666666666667
4140,1,753,213,00:02:18.0
4141,1,756,220,00:02:18.03333333333333
4142,1,756,226,00:02:18.066666666666663
4143,1,758,231,00:02:18.099999999999994
4144,1,758,238,00:02:18.133333333333326
4145,1,761,246,00:02:18.166666666666657
4146,1,761,253,00:02:18.19999999999999
4147,1,761,261,00:02:18.23333333333332
4148,1,762,268,00:02:18.26666666666665
4149,1,763,276,00:02:18.30000000000001
4150,1,766,283,00:02:18.333333333333343
4151,1,766,291,00:02:18.366666666666674
4152,1,766,298,00:02:18.400000000000006
4153,1,767,306,00:02:18.433333333333337
4154,1,768,316,00:02:18.46666666666667
4155,1,768,323,00:02:18.5
4156,1,770,331,00:02:18.53333333333333
4157,1,771,341,00:02:18.566666666666663
4158,1,771,345,00:02:18.599999999999994
4159,1,768,323,00:02:18.633333333333326
4160,1,763,298,00:02:18.666666666666657
4161,1,763,273,00:02:18.69999999999999
4162,1,761,252,00:02:18.73333333333332
4163,1,761,233,00:02:18.76666666666665
4164,1,761,213,00:02:18.80000000000001
4165,1,758,196,00:02:18.833333333333343
4166,1,758,182,00:02:18.866666666666674
4167,1,756,166,00:02:18.900000000000006
4168,1,756,153,00:02:18.933333333333337
4169,1,756,141,00:02:18.96666666666667
4170,1,756,130,00:02:19.0
4171,1,755,117,00:02:19.03333333333333
4172,1,753,108,00:02:19.066666666666663
4173,1,753,98,00:02:19.099999999999994
4174,1,753,91,00:02:19.133333333333326
4175,1,753,83,00:02:19.166666666666657
4176,1,751,76,00:02:19.19999999999999
4177,1,751,71,00:02:19.23333333333332
4178,1,751,65,00:02:19.26666666666665
4179,1,751,61,00:02:19.30000000000001
4180,1,748,56,00:02:19.333333333333343
4181,1,750,53,00:02:19.366666666666674
4182,1,747,51,00:02:19.400000000000006
4183,1,747,51,00:02:19.433333333333337
4184,1,746,50,00:02:19.46666666666667
4185,1,746,51,00:02:19.5
4186,1,745,52,00:02:19.53333333333333
4187,1,743,56,00:02:19.566666666666663
4188,1,742,58,00:02:19.599999999999994
4189,1,741,62,00:02:19.633333333333326
4190,1,741,67,00:02:19.666666666666657
4191,1,741,75,00:02:19.69999999999999
4192,1,740,81,00:02:19.73333333333332
4193,1,740,91,00:02:19.76666666666665
4194,1,738,98,00:02:19.80000000000001
4195,1,737,108,00:02:19.833333333333343
4196,1,736,121,00:02:19.866666666666674
4197,1,736,131,00:02:19.900000000000006
4198,1,733,143,00:02:19.933333333333337
4199,1,733,157,00:02:19.96666666666667
4200,1,733,172,00:02:20.0
4201,1,732,186,00:02:20.03333333333333
4202,1,731,202,00:02:20.066666666666663
4203,1,731,220,00:02:20.099999999999994
4204,1,731,236,00:02:20.133333333333326
4205,1,731,253,00:02:20.166666666666657
4206,1,728,273,00:02:20.19999999999999
4207,1,728,291,00:02:20.23333333333332
4208,1,728,308,00:02:20.26666666666665
4209,1,726,330,00:02:20.30000000000001
4210,1,716,336,00:02:20.333333333333343
4211,1,708,332,00:02:20.366666666666674
4212,1,706,335,00:02:20.400000000000006
4213,1,701,336,00:02:20.433333333333337
4214,1,698,338,00:02:20.46666666666667
4215,1,696,341,00:02:20.5
4216,1,695,343,00:02:20.53333333333333
4217,1,693,346,00:02:20.566666666666663
4218,1,691,348,00:02:20.599999999999994
4219,1,691,353,00:02:20.633333333333326
4220,1,690,356,00:02:20.666666666666657
4221,1,688,358,00:02:20.69999999999999
4222,0,0,0,00:02:20.73333333333332
4223,0,0,0,00:02:20.76666666666665
4224,0,0,0,00:02:20.80000000000001
4225,0,0,0,00:02:20.833333333333343
4226,0,0,0,00:02:20.866666666666674
4227,0,0,0,00:02:20.900000000000006
4228,0,0,0,00:02:20.933333333333337
4229,0,0,0,00:02:20.96666666666667
4230,0,0,0,00:02:21.0
4231,0,0,0,00:02:21.03333333333333
4232,0,0,0,00:02:21.066666666666663
4233,0,0,0,00:02:21.099999999999994
4234,0,0,0,00:02:21.133333333333326
4235,0,0,0,00:02:21.166666666666657
4236,0,0,0,00:02:21.19999999999999
4237,1,680,357,00:02:21.23333333333332
4238,1,678,348,00:02:21.26666666666665
4239,1,677,343,00:02:21.30000000000001
4240,1,676,337,00:02:21.333333333333343
4241,1,676,332,00:02:21.366666666666674
4242,1,676,328,00:02:21.400000000000006
4243,1,676,326,00:02:21.433333333333337
4244,1,675,322,00:02:21.46666666666667
4245,1,673,321,00:02:21.5
4246,1,673,318,00:02:21.53333333333333
4247,1,671,318,00:02:21.566666666666663
4248,1,671,321,00:02:21.599999999999994
4249,1,671,322,00:02:21.633333333333326
4250,1,668,325,00:02:21.666666666666657
4251,1,668,328,00:02:21.69999999999999
4252,1,667,333,00:02:21.73333333333332
4253,1,666,340,00:02:21.76666666666665
4254,1,666,346,00:02:21.80000000000001
4255,1,663,355,00:02:21.833333333333343
4256,1,663,362,00:02:21.866666666666674
4257,1,663,371,00:02:21.900000000000006
4258,0,0,0,00:02:21.933333333333337
4259,0,0,0,00:02:21.96666666666667
4260,1,651,352,00:02:22.0
4261,1,648,345,00:02:22.03333333333333
4262,1,646,338,00:02:22.066666666666663
4263,1,643,336,00:02:22.099999999999994
4264,1,641,331,00:02:22.133333333333326
4265,1,641,328,00:02:22.166666666666657
4266,1,641,330,00:02:22.19999999999999
4267,1,638,328,00:02:22.23333333333332
4268,1,637,330,00:02:22.26666666666665
4269,1,637,331,00:02:22.30000000000001
4270,1,636,332,00:02:22.333333333333343
4271,1,636,336,00:02:22.366666666666674
4272,1,636,336,00:02:22.400000000000006
4273,1,636,341,00:02:22.433333333333337
4274,1,636,343,00:02:22.46666666666667
4275,1,635,347,00:02:22.5
4276,1,635,351,00:02:22.53333333333333
4277,1,633,356,00:02:22.566666666666663
4278,1,635,361,00:02:22.599999999999994
4279,1,636,367,00:02:22.633333333333326
4280,1,635,371,00:02:22.666666666666657
4281,1,635,373,00:02:22.69999999999999
4282,1,635,381,00:02:22.73333333333332
4283,1,635,386,00:02:22.76666666666665
4284,0,0,0,00:02:22.80000000000001
4285,0,0,0,00:02:22.833333333333343
4286,0,0,0,00:02:22.866666666666674
4287,1,653,356,00:02:22.900000000000006
4288,1,661,343,00:02:22.933333333333337
4289,1,666,333,00:02:22.96666666666667
4290,1,671,321,00:02:23.0
4291,1,678,313,00:02:23.03333333333333
4292,1,681,306,00:02:23.066666666666663
4293,1,688,298,00:02:23.099999999999994
4294,1,695,291,00:02:23.133333333333326
4295,1,700,286,00:02:23.166666666666657
4296,1,706,281,00:02:23.19999999999999
4297,1,711,277,00:02:23.23333333333332
4298,1,717,276,00:02:23.26666666666665
4299,1,723,273,00:02:23.30000000000001
4300,1,730,273,00:02:23.333333333333343
4301,1,735,271,00:02:23.366666666666674
4302,1,741,275,00:02:23.400000000000006
4303,1,746,277,00:02:23.433333333333337
4304,1,751,280,00:02:23.46666666666667
4305,1,757,285,00:02:23.5
4306,1,761,290,00:02:23.53333333333333
4307,1,763,295,00:02:23.566666666666663
4308,1,761,292,00:02:23.599999999999994
4309,1,765,286,00:02:23.633333333333326
4310,1,767,283,00:02:23.666666666666657
4311,1,766,288,00:02:23.69999999999999
4312,1,766,291,00:02:23.73333333333332
4313,1,766,293,00:02:23.76666666666665
4314,1,766,296,00:02:23.80000000000001
4315,1,767,298,00:02:23.833333333333343
4316,1,768,302,00:02:23.866666666666674
4317,1,767,306,00:02:23.900000000000006
4318,1,768,311,00:02:23.933333333333337
4319,1,768,316,00:02:23.96666666666667
4320,1,767,321,00:02:24.0
4321,1,767,328,00:02:24.03333333333333
4322,1,768,333,00:02:24.066666666666663
4323,1,768,341,00:02:24.099999999999994
4324,1,770,347,00:02:24.133333333333326
4325,1,770,353,00:02:24.166666666666657
4326,1,771,361,00:02:24.19999999999999
4327,1,771,370,00:02:24.23333333333332
4328,1,771,376,00:02:24.26666666666665
4329,1,771,383,00:02:24.30000000000001
4330,1,771,391,00:02:24.333333333333343
4331,1,772,398,00:02:24.366666666666674
4332,1,771,408,00:02:24.400000000000006
4333,1,771,416,00:02:24.433333333333337
4334,1,773,423,00:02:24.46666666666667
4335,0,0,0,00:02:24.5
4336,0,0,0,00:02:24.53333333333333
4337,0,0,0,00:02:24.566666666666663
4338,0,0,0,00:02:24.599999999999994
4339,0,0,0,00:02:24.633333333333326
4340,0,0,0,00:02:24.666666666666657
4341,0,0,0,00:02:24.69999999999999
4342,0,0,0,00:02:24.73333333333332
4343,0,0,0,00:02:24.76666666666665
4344,0,0,0,00:02:24.80000000000001
4345,0,0,0,00:02:24.833333333333343
4346,0,0,0,00:02:24.866666666666674
4347,0,0,0,00:02:24.900000000000006
4348,0,0,0,00:02:24.933333333333337
4349,0,0,0,00:02:24.96666666666667
4350,0,0,0,00:02:25.0
4351,0,0,0,00:02:25.03333333333333
4352,0,0,0,00:02:25.066666666666663
4353,0,0,0,00:02:25.099999999999994
4354,0,0,0,00:02:25.133333333333326
4355,0,0,0,00:02:25.166666666666657
4356,0,0,0,00:02:25.19999999999999
4357,0,0,0,00:02:25.23333333333332
4358,0,0,0,00:02:25.26666666666665
4359,0,0,0,00:02:25.30000000000001
4360,0,0,0,00:02:25.333333333333343
4361,0,0,0,00:02:25.366666666666674
4362,0,0,0,00:02:25.400000000000006
4363,0,0,0,00:02:25.433333333333337
4364,0,0,0,00:02:25.46666666666667
4365,0,0,0,00:02:25.5
4366,0,0,0,00:02:25.53333333333333
4367,0,0,0,00:02:25.566666666666663
4368,0,0,0,00:02:25.599999999999994
4369,0,0,0,00:02:25.633333333333326
4370,0,0,0,00:02:25.666666666666657
4371,1,697,498,00:02:25.69999999999999
4372,1,697,498,00:02:25.73333333333332
4373,1,698,497,00:02:25.76666666666665
4374,1,700,500,00:02:25.80000000000001
4375,1,701,501,00:02:25.833333333333343
4376,1,701,502,00:02:25.866666666666674
4377,0,0,0,00:02:25.900000000000006
4378,0,0,0,00:02:25.933333333333337
4379,0,0,0,00:02:25.96666666666667
4380,0,0,0,00:02:26.0
4381,0,0,0,00:02:26.03333333333333
4382,0,0,0,00:02:26.066666666666663
4383,1,710,507,00:02:26.099999999999994
4384,1,708,507,00:02:26.133333333333326
4385,1,710,507,00:02:26.166666666666657
4386,1,711,506,00:02:26.19999999999999
4387,1,711,506,00:02:26.23333333333332
4388,1,711,508,00:02:26.26666666666665
4389,0,0,0,00:02:26.30000000000001
4390,0,0,0,00:02:26.333333333333343
4391,0,0,0,00:02:26.366666666666674
4392,0,0,0,00:02:26.400000000000006
4393,0,0,0,00:02:26.433333333333337
4394,0,0,0,00:02:26.46666666666667
4395,0,0,0,00:02:26.5
4396,0,0,0,00:02:26.53333333333333
4397,0,0,0,00:02:26.566666666666663
4398,0,0,0,00:02:26.599999999999994
4399,0,0,0,00:02:26.633333333333326
4400,0,0,0,00:02:26.666666666666657
4401,0,0,0,00:02:26.69999999999999
4402,0,0,0,00:02:26.73333333333332
4403,0,0,0,00:02:26.76666666666665
4404,0,0,0,00:02:26.80000000000001
4405,0,0,0,00:02:26.833333333333343
4406,0,0,0,00:02:26.866666666666674
4407,0,0,0,00:02:26.900000000000006
4408,0,0,0,00:02:26.933333333333337
4409,0,0,0,00:02:26.96666666666667
4410,0,0,0,00:02:27.0
4411,0,0,0,00:02:27.03333333333333
4412,0,0,0,00:02:27.066666666666663
4413,0,0,0,00:02:27.099999999999994
4414,0,0,0,00:02:27.133333333333326
4415,0,0,0,00:02:27.166666666666657
4416,0,0,0,00:02:27.19999999999999
4417,0,0,0,00:02:27.23333333333332
4418,0,0,0,00:02:27.26666666666665
4419,0,0,0,00:02:27.30000000000001
4420,0,0,0,00:02:27.333333333333343
4421,0,0,0,00:02:27.366666666666674
4422,0,0,0,00:02:27.400000000000006
4423,0,0,0,00:02:27.433333333333337
4424,0,0,0,00:02:27.46666666666667
4425,0,0,0,00:02:27.5
4426,0,0,0,00:02:27.53333333333333
4427,0,0,0,00:02:27.566666666666663
4428,0,0,0,00:02:27.599999999999994
4429,0,0,0,00:02:27.633333333333326
4430,0,0,0,00:02:27.666666666666657
4431,0,0,0,00:02:27.69999999999999
4432,0,0,0,00:02:27.73333333333332
4433,0,0,0,00:02:27.76666666666665
4434,0,0,0,00:02:27.80000000000001
4435,0,0,0,00:02:27.833333333333343
4436,0,0,0,00:02:27.866666666666674
4437,0,0,0,00:02:27.900000000000006
4438,0,0,0,00:02:27.933333333333337
4439,0,0,0,00:02:27.96666666666667
4440,0,0,0,00:02:28.0
4441,0,0,0,00:02:28.03333333333333
4442,0,0,0,00:02:28.066666666666663
4443,0,0,0,00:02:28.099999999999994
4444,0,0,0,00:02:28.133333333333326
4445,0,0,0,00:02:28.166666666666657
4446,0,0,0,00:02:28.19999999999999
4447,0,0,0,00:02:28.23333333333332
4448,0,0,0,00:02:28.26666666666665
4449,0,0,0,00:02:28.30000000000001
4450,0,0,0,00:02:28.333333333333343
4451,0,0,0,00:02:28.366666666666674
4452,0,0,0,00:02:28.400000000000006
4453,0,0,0,00:02:28.433333333333337
4454,0,0,0,00:02:28.46666666666667
4455,0,0,0,00:02:28.5
4456,0,0,0,00:02:28.53333333333333
4457,0,0,0,00:02:28.566666666666663
4458,0,0,0,00:02:28.599999999999994
4459,0,0,0,00:02:28.633333333333326
4460,0,0,0,00:02:28.666666666666657
4461,0,0,0,00:02:28.69999999999999
4462,0,0,0,00:02:28.73333333333332
4463,0,0,0,00:02:28.76666666666665
4464,0,0,0,00:02:28.80000000000001
4465,0,0,0,00:02:28.833333333333343
4466,0,0,0,00:02:28.866666666666674
4467,0,0,0,00:02:28.900000000000006
4468,0,0,0,00:02:28.933333333333337
4469,0,0,0,00:02:28.96666666666667
4470,0,0,0,00:02:29.0
4471,0,0,0,00:02:29.03333333333333
4472,0,0,0,00:02:29.066666666666663
4473,0,0,0,00:02:29.099999999999994
4474,0,0,0,00:02:29.133333333333326
4475,0,0,0,00:02:29.166666666666657
4476,0,0,0,00:02:29.19999999999999
4477,0,0,0,00:02:29.23333333333332
4478,0,0,0,00:02:29.26666666666665
4479,0,0,0,00:02:29.30000000000001
4480,0,0,0,00:02:29.333333333333343
4481,0,0,0,00:02:29.366666666666674
4482,0,0,0,00:02:29.400000000000006
4483,0,0,0,00:02:29.433333333333337
4484,0,0,0,00:02:29.46666666666667
4485,0,0,0,00:02:29.5
4486,0,0,0,00:02:29.53333333333333
4487,0,0,0,00:02:29.566666666666663
4488,0,0,0,00:02:29.599999999999994
4489,0,0,0,00:02:29.633333333333326
4490,0,0,0,00:02:29.666666666666657
4491,0,0,0,00:02:29.69999999999999
4492,0,0,0,00:02:29.73333333333332
4493,0,0,0,00:02:29.76666666666665
4494,0,0,0,00:02:29.80000000000001
4495,0,0,0,00:02:29.833333333333343
4496,0,0,0,00:02:29.866666666666674
4497,0,0,0,00:02:29.900000000000006
4498,0,0,0,00:02:29.933333333333337
4499,0,0,0,00:02:29.96666666666667
4500,0,0,0,00:02:30.0
4501,0,0,0,00:02:30.03333333333333
4502,0,0,0,00:02:30.066666666666663
4503,0,0,0,00:02:30.099999999999994
4504,0,0,0,00:02:30.133333333333326
4505,0,0,0,00:02:30.166666666666657
4506,0,0,0,00:02:30.19999999999999
4507,0,0,0,00:02:30.23333333333332
4508,0,0,0,00:02:30.26666666666665
4509,0,0,0,00:02:30.30000000000001
4510,0,0,0,00:02:30.333333333333343
4511,0,0,0,00:02:30.366666666666674
4512,0,0,0,00:02:30.400000000000006
4513,0,0,0,00:02:30.433333333333337
4514,0,0,0,00:02:30.46666666666667
4515,0,0,0,00:02:30.5
4516,0,0,0,00:02:30.53333333333333
4517,0,0,0,00:02:30.566666666666663
4518,0,0,0,00:02:30.599999999999994
4519,0,0,0,00:02:30.633333333333326
4520,0,0,0,00:02:30.666666666666657
4521,0,0,0,00:02:30.69999999999999
4522,0,0,0,00:02:30.73333333333332
4523,0,0,0,00:02:30.76666666666665
4524,0,0,0,00:02:30.80000000000001
4525,0,0,0,00:02:30.833333333333343
4526,0,0,0,00:02:30.866666666666674
4527,0,0,0,00:02:30.900000000000006
4528,0,0,0,00:02:30.933333333333337
4529,0,0,0,00:02:30.96666666666667
4530,0,0,0,00:02:31.0
4531,0,0,0,00:02:31.03333333333333
4532,0,0,0,00:02:31.066666666666663
4533,0,0,0,00:02:31.099999999999994
4534,0,0,0,00:02:31.133333333333326
4535,0,0,0,00:02:31.166666666666657
4536,0,0,0,00:02:31.19999999999999
4537,0,0,0,00:02:31.23333333333332
4538,0,0,0,00:02:31.26666666666665
4539,0,0,0,00:02:31.30000000000001
4540,0,0,0,00:02:31.333333333333343
4541,0,0,0,00:02:31.366666666666674
4542,0,0,0,00:02:31.400000000000006
4543,0,0,0,00:02:31.433333333333337
4544,0,0,0,00:02:31.46666666666667
4545,0,0,0,00:02:31.5
4546,0,0,0,00:02:31.53333333333333
4547,0,0,0,00:02:31.566666666666663
4548,0,0,0,00:02:31.599999999999994
4549,0,0,0,00:02:31.633333333333326
4550,0,0,0,00:02:31.666666666666657
4551,0,0,0,00:02:31.69999999999999
4552,0,0,0,00:02:31.73333333333332
4553,0,0,0,00:02:31.76666666666665
4554,0,0,0,00:02:31.80000000000001
4555,0,0,0,00:02:31.833333333333343
4556,0,0,0,00:02:31.866666666666674
4557,0,0,0,00:02:31.900000000000006
4558,0,0,0,00:02:31.933333333333337
4559,0,0,0,00:02:31.96666666666667
4560,0,0,0,00:02:32.0
4561,0,0,0,00:02:32.03333333333333
4562,0,0,0,00:02:32.06666666666666
4563,0,0,0,00:02:32.099999999999994
4564,0,0,0,00:02:32.133333333333326
4565,0,0,0,00:02:32.16666666666666
4566,0,0,0,00:02:32.19999999999999
4567,0,0,0,00:02:32.23333333333332
4568,0,0,0,00:02:32.26666666666665
4569,0,0,0,00:02:32.30000000000001
4570,0,0,0,00:02:32.33333333333334
4571,0,0,0,00:02:32.366666666666674
4572,0,0,0,00:02:32.400000000000006
4573,0,0,0,00:02:32.43333333333334
4574,0,0,0,00:02:32.46666666666667
4575,0,0,0,00:02:32.5
4576,0,0,0,00:02:32.53333333333333
4577,0,0,0,00:02:32.56666666666666
4578,0,0,0,00:02:32.599999999999994
4579,0,0,0,00:02:32.633333333333326
4580,0,0,0,00:02:32.66666666666666
4581,0,0,0,00:02:32.69999999999999
4582,0,0,0,00:02:32.73333333333332
4583,0,0,0,00:02:32.76666666666665
4584,0,0,0,00:02:32.80000000000001
4585,0,0,0,00:02:32.83333333333334
4586,0,0,0,00:02:32.866666666666674
4587,0,0,0,00:02:32.900000000000006
4588,0,0,0,00:02:32.93333333333334
4589,0,0,0,00:02:32.96666666666667
4590,0,0,0,00:02:33.0
4591,0,0,0,00:02:33.03333333333333
4592,0,0,0,00:02:33.06666666666666
4593,0,0,0,00:02:33.099999999999994
4594,0,0,0,00:02:33.133333333333326
4595,0,0,0,00:02:33.16666666666666
4596,0,0,0,00:02:33.19999999999999
4597,0,0,0,00:02:33.23333333333332
4598,0,0,0,00:02:33.26666666666665
4599,0,0,0,00:02:33.30000000000001
4600,0,0,0,00:02:33.33333333333334
4601,0,0,0,00:02:33.366666666666674
4602,0,0,0,00:02:33.400000000000006
4603,0,0,0,00:02:33.43333333333334
4604,0,0,0,00:02:33.46666666666667
4605,0,0,0,00:02:33.5
4606,0,0,0,00:02:33.53333333333333
4607,0,0,0,00:02:33.56666666666666
4608,0,0,0,00:02:33.599999999999994
4609,0,0,0,00:02:33.633333333333326
4610,0,0,0,00:02:33.66666666666666
4611,0,0,0,00:02:33.69999999999999
4612,0,0,0,00:02:33.73333333333332
4613,0,0,0,00:02:33.76666666666665
4614,0,0,0,00:02:33.80000000000001
4615,0,0,0,00:02:33.83333333333334
4616,0,0,0,00:02:33.866666666666674
4617,0,0,0,00:02:33.900000000000006
4618,0,0,0,00:02:33.93333333333334
4619,0,0,0,00:02:33.96666666666667
4620,0,0,0,00:02:34.0
4621,0,0,0,00:02:34.03333333333333
4622,0,0,0,00:02:34.06666666666666
4623,0,0,0,00:02:34.099999999999994
4624,0,0,0,00:02:34.133333333333326
4625,0,0,0,00:02:34.16666666666666
4626,0,0,0,00:02:34.19999999999999
4627,0,0,0,00:02:34.23333333333332
4628,0,0,0,00:02:34.26666666666665
4629,0,0,0,00:02:34.30000000000001
